product_id,brand,product_name,image_url,selling_price,mrp_price,discount_percent,rating,comment_count,listing_type,source_page
,Puma,Iconic T7 Women Tights,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/5/JyiKoKC7_2b6fc6667a8e40e0bb7daf9d65b8401f.jpg",Rs. 804,Rs. 2299,,,,Organic,brand
,Puma,Train All Day Boys Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/30/Jtrzm6Xl_6f740cb851de4459a825064167db59af.jpg",Rs. 629,Rs. 1799,,,,Organic,brand
,Puma,Essentials Baseball Cap,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/9/08cDUo3C_cef856f2951242b6a8d7dcfa502bde40.jpg",Rs. 269,Rs. 599,,,,Organic,brand
,Puma,Dry Cell Training Bra,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/12/pkCntbRS_407c0e2ecf66489eb8594c0b159c0549.jpg",Rs. 809,Rs. 1799,,,,Organic,brand
,Puma,Academy Portable Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/4/nVYFFFzd_a5aefca6cb6c472992bd7c93890e933a.jpg",Rs. 649,Rs. 1299,,,,Organic,brand
,PUMA Motorsport,Kids Motorsport Baseball Cap,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/12/4sQ78ykV_1e0d7a6d511c41bc8c3b5568d11c705d.jpg",Rs. 959,Rs. 1599,,,,Organic,brand
,Puma,Ankle Length Tights,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31636340/2025/6/17/acce0d82-9817-47fd-b2fa-121202a9dd2f1750156337009-Puma-Women-Brand-Logo-Printed-Cotton-Skinny-Fit-Leggings-946-1.jpg",Rs. 689,Rs. 2299,,,,Organic,brand
,Puma,Ignite Gym Duffle,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/GF57bC2f_238fe0eca1d5420396dd3dfb998284c0.jpg",Rs. 1124,Rs. 2499,,,,Organic,brand
,Puma,Portable Everyday Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/23/lL9ZbO00_5c9710d01a944368a23b0b1d0def90ed.jpg",Rs. 1839,Rs. 2299,,,,Organic,brand
,Puma,Men Knitted Sweatpants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/23/SXzGBCuf_313b4751cd5b40c4a816040edfa4ea6c.jpg",Rs. 1259,Rs. 2799,,,,Organic,brand
,Puma,Essentials Baseball Cap,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/KI2Xr5hy_d0881e5b13b942abbffe7179c46b41d7.jpg",Rs. 269,Rs. 599,,,,Organic,brand
,Puma,Women Softride Vital Move Shoe,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/29/Kfn9JRNd_cd950044af4f43f9b7099324da54dc9b.jpg",Rs. 1854,Rs. 5299,,,,Organic,brand
,Puma,Men Slim Fit Polo T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30850258/2025/6/17/4ddddc7c-7c21-481f-86d4-528083c32bc31750156069532-Puma-Men-Brand-Logo-Printed-Slim-Fit-Polo-Collar-Cotton-T-sh-1.jpg",Rs. 645,Rs. 1699,,,,Organic,brand
,Puma,Kids Coarse Youth Running Shoe,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28340310/2024/3/18/61c00e47-bc98-44b5-ac05-691f9024148c1710772711784PUMACoarseYouthRunningShoes1.jpg",Rs. 2099,Rs. 3499,,,,Organic,brand
,Puma,Women Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/12/IQToglfn_51513123a4904592b6232251eca6724a.jpg",Rs. 2279,Rs. 5999,,,,Organic,brand
,Puma,Dry Cell Training Bra,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/12/Ps0B7BHP_f8368e49e1384eb5b232e5f2d27a5dd6.jpg",Rs. 809,Rs. 1799,,,,Organic,brand
,Puma,Phase Reliable Backpack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/gZUuSukx_e554fcf3420143588ee77f8d7ab0d6f4.jpg",Rs. 599,Rs. 1499,,,,Organic,brand
,Puma,Men's Poly T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32648262/2025/4/7/1f551bd6-24a4-4b02-86c8-4e76c04b42051744000656043-Mens-Poly-Tee-8711744000655542-1.jpg",Rs. 629,Rs. 1799,,,,Organic,brand
,Puma,Medium Gym Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/13/G5YhxcgP_e9e9fe1ce46b4247aaf9a1da9a0f5359.jpg",Rs. 1264,Rs. 2299,,,,Organic,brand
,Puma,Ignite Gym Duffle,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/CstFFAZB_6e9f4cc76ee64a7da0cc6a31e54c0312.jpg",Rs. 1624,Rs. 2499,,,,Organic,brand
,Puma,Boy's Dry Comfort Woven Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/30/EpTqti9f_10cf912d66cf42e192b9e62e242b0afc.jpg",Rs. 532,Rs. 1299,,,,Organic,brand
,Puma,Men Knitted Sweatpants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/23/ygciPiUh_08f16466b47642488ec9e1066fd254d0.jpg",Rs. 1119,Rs. 2799,,,,Organic,brand
,Puma,Phase Kids' Small Backpack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/18/WZkmatkg_6fdb9b4a88be4da29c4d217c55f4a228.jpg",Rs. 719,Rs. 1799,,,,Organic,brand
,Puma,teamGOAL 23 Durable Backpack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/Thqra69W_c605a5aa9e4a4a7186d474e29e909583.jpg",Rs. 519,Rs. 1299,,,,Organic,brand
,Puma,Men Outdoor Sports Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/3/eytrPExO_8190a1079e394e418b35f5f812775860.jpg",Rs. 719,Rs. 1499,,,,Organic,brand
,Puma,Metallic Youth Tee,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/17/aBo4uDHh_79e26de6bd9b455ea8e01f1b277bb190.jpg",Rs. 368,Rs. 899,,,,Organic,brand
,Nike,Strike Men's Dri-FIT Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/25/QuZEKrGE_39d96440b6d24aa78790b56d0c0da313.jpg",Rs. 2217,Rs. 3695,,,,Organic,brand
,Nike,Dri-FIT Stride Men's Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/26/3o1JFIga_70cca5c2ec0c4d329ee9b786f505b226.jpg",,,,,,Organic,brand
,Nike,3 Next Nature Workout Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/9/MYOt8vIL_0406e7b5ad3844528ef6864a954ada1c.jpg",Rs. 3497,Rs. 4995,,,,Organic,brand
,Nike,Women Lace-Up Workout Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/9/7GJO8mm2_da8e01546f8e4d778ae743fbbdfc29e7.jpg",Rs. 3497,Rs. 4995,,,,Organic,brand
,Nike,Dri-Fit Training Jackets,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25504178/2023/10/16/5bcba13c-7004-4b32-95e7-936b9d12536f1697459513330NikeDri-FITMensWovenTrainingJacket1.jpg",,,,,,Organic,brand
,Nike,3 Next Nature Workout Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/16/DN0gbXke_65aaed74e93543cda25016a08ba141f2.jpg",Rs. 3497,Rs. 4995,,,,Organic,brand
,Nike,Men's Road Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/22/snF7Bg5Y_41e2f6b39b0241b18dc3152c0fb526a0.jpg",,,,,,Organic,brand
,Nike,USMNT Authentic Men T-Shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/5V41pXrh_b037a1f8ddff459581c540b056a6eaf0.jpg",Rs. 2997,Rs. 4995,,,,Organic,brand
,Nike,Unisex Heritage 2.0 Tote Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/11/BMLG1pj6_d85b57a2429f483e938ff94d9cafadaf.jpg",Rs. 1607,Rs. 2295,,,,Organic,brand
,Nike,Heritage 2.0 Tote Bag (22L),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/13/q7JoJxcJ_5b832574fa4c4470824743affb6fc3dc.jpg",,,,,,Organic,brand
,Nike,Men Court Victory Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/22/sQ4mCf34_20b0220f8934459196d3cf6702e939a6.jpg",Rs. 2345,Rs. 2495,,,,Organic,brand
,Nike,Run Defy Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/4/35tsxYXy_39ef113ec33f4c39a2d89953bc5be3f8.jpg",,,,,,Organic,brand
,Nike,Women's Road Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/TP6FSDRv_d6541b2a5a514c05b910828273a67304.jpg",,,,,,Organic,brand
,Nike,Strike Men's Football Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/30/NPtzQm8A_086154d180da4c63a412b8d5c133ccc5.jpg",Rs. 1497,Rs. 2495,,,,Organic,brand
,Nike,Women's Road Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/1XmpNPEp_b8bec4c29ecc47b78aacfa231a0b9e17.jpg",,,,,,Organic,brand
,Nike,Kids Cotton Baseball Cap,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25916858/2023/11/17/8c67b892-f14b-4be4-b3f0-3e9658a45d5e1700212764896NikeClubKidsUnstructuredFuturaWashCap1.jpg",,,,,,Organic,brand
,Nike,Challenger Men's Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/10/3vuGPzEo_79a212084ddb42f696cb06d5137b19cc.jpg",Rs. 1916,Rs. 2395,,,,Organic,brand
,Nike,Men Legend Essential 3 Next,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27972500/2024/3/1/b7c6ab92-6ecf-4711-9b45-a506f2894a4f1709294014452NikeLegendEssential3NextNatureMensWorkoutShoes1.jpg",Rs. 3996,Rs. 4995,,,,Organic,brand
,Nike,Run Defy Men's Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/18/pYTg3HJF_f86962bfdea14574a0e7ce2bb2f04b96.jpg",,,,,,Organic,brand
,Nike,Dri-FIT Unlimited Men's Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/10/hQgX0uQJ_e7676eccbabc4ae4bed74505faa50588.jpg",Rs. 2396,Rs. 2995,,,,Organic,brand
,Nike,Academy Football Shoe Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28304778/2024/3/26/1a2e9ad8-ef6a-4c2c-bd88-735c76611ce31711453820931NikeAcademyFootballShoeBag1.jpg",,,,,,Organic,brand
,Nike,Run Defy Women's Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/5/awBOPqn4_f5866ae4deee41e5a522d4bbc28224d3.jpg",,,,,,Organic,brand
,Nike,French Terry Trackpants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/7/RmInKvmG_bebefe99db1e48febabf09986efeb9a1.jpg",Rs. 3196,Rs. 3995,,,,Organic,brand
,Nike,Road-Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/22/os45mVno_994d7011ff2f4148a3fa8ff46aa98b40.jpg",,,,,,Organic,brand
,Nike,Run Defy Road-Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/16/4O8FgFbo_fff677420ffa45139e623a35f8dc87b5.jpg",Rs. 3596,Rs. 3995,,,,Organic,brand
,Nike,Trail Second Sunrise Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/7/i0SZv7wf_a204b4917ee44d009daf38361a2d3948.jpg",Rs. 2956,Rs. 3695,,,,Organic,brand
,Nike,Run Defy Men Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/2/XVFp78zD_af70a9ee9c4046d08e4b9adfa4746b65.jpg",Rs. 3196,Rs. 3995,,,,Organic,brand
,Nike,Sportswear Futura 365 Backpack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/27/6CeZCTbh_48ca83676fd6420db8cbdb70a4bb9c97.jpg",Rs. 1996,Rs. 2495,,,,Organic,brand
,Nike,Sportswear Club Men Trousers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/23/yHjBxssj_105a0d32e335485e9be07062a91b2257.jpg",Rs. 3756,Rs. 4695,,,,Organic,brand
,Nike,Run Defy Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/5/SunGIBXX_afb8a2eb146844bc8186cb021a2197c3.jpg",,,,,,Organic,brand
,ADIDAS,Medium Casual Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/22/SbbPBVlg_787902e7a0f9424ea54737c986a40653.jpg",Rs. 1979,Rs. 3299,,,,Organic,brand
,ADIDAS,Men 3 Ankle-Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16881118/2022/1/19/8e0b266e-9c99-4ece-88c0-b5549abc39101642602613703AdidasMensPackof3AnkleLength-Socks1.jpg",Rs. 367,Rs. 399,,,,Organic,brand
